"city","week_date","year","month","chart_rank","demand_score","song","artist","track_id","artist_id","artist_genres","primary_genre"
"Chicago","2025-01-30",2025,"Jan",96,5,"Cowgirls","Morgan Wallen, ERNEST","","","",""
"Chicago","2025-01-30",2025,"Jan",97,4,"on one tonight","Gunna","","","",""
"Chicago","2025-01-30",2025,"Jan",98,3,"No Role Modelz","J. Cole","","","",""
"Chicago","2025-01-30",2025,"Jan",99,2,"Locked out of Heaven","Bruno Mars","","","",""
"Chicago","2025-01-30",2025,"Jan",100,1,"Indigo (feat. Avery Anna)","Sam Barber, Avery Anna","","","",""
"Chicago","2025-02-06",2025,"Feb",1,100,"DtMF","Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",2,99,"luther (with sza)","Kendrick Lamar, SZA","","","",""
"Chicago","2025-02-06",2025,"Feb",3,98,"Die With A Smile","Lady Gaga, Bruno Mars","","","",""
"Chicago","2025-02-06",2025,"Feb",4,97,"Timeless (feat Playboi Carti)","The Weeknd, Playboi Carti","","","",""
"Chicago","2025-02-06",2025,"Feb",5,96,"tv off (feat. lefty gunplay)","Kendrick Lamar, Lefty Gunplay","","","",""
"Chicago","2025-02-06",2025,"Feb",6,95,"BIRDS OF A FEATHER","Billie Eilish","","","",""
"Chicago","2025-02-06",2025,"Feb",7,94,"Good Luck, Babe!","Chappell Roan","","","",""
"Chicago","2025-02-06",2025,"Feb",8,93,"Loco","Neton Vega","","","",""
"Chicago","2025-02-06",2025,"Feb",9,92,"DENIAL IS A RIVER","Doechii","","","",""
"Chicago","2025-02-06",2025,"Feb",10,91,"Cry For Me","The Weeknd","","","",""
"Chicago","2025-02-06",2025,"Feb",11,90,"BAILE INoLVIDABLE","Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",12,89,"That’s So True","Gracie Abrams","","","",""
"Chicago","2025-02-06",2025,"Feb",13,88,"NUEVAYoL","Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",14,87,"Not Like Us","Kendrick Lamar","","","",""
"Chicago","2025-02-06",2025,"Feb",15,86,"Pink Pony Club","Chappell Roan","","","",""
"Chicago","2025-02-06",2025,"Feb",16,85,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","","","",""
"Chicago","2025-02-06",2025,"Feb",17,84,"Messy","Lola Young","","","",""
"Chicago","2025-02-06",2025,"Feb",18,83,"I'm The Problem","Morgan Wallen","","","",""
"Chicago","2025-02-06",2025,"Feb",19,82,"APT.","ROSÉ, Bruno Mars","","","",""
"Chicago","2025-02-06",2025,"Feb",20,81,"squabble up","Kendrick Lamar","","","",""
